	HCC38-2	HCC1806-1	MDA-MD-453-2	MDA-MB-231-1	MCF7-2	ZR-75-2	MCF7-1	ZR-75-1	MDA-MB-231-2	MDA-MD-453-1	HCC38-1	HCC1806-2
RN7SL391P	0.025586354	0.025369979	0.047237077	0.047619047619047616	0.060500695	0.028445648493057907	0.043074324	0.032648125755743655	0.038011695906432746	0.053221289	0.022790055248618785	0.035220126
SCNN1A	0.002844501	0.002857143	1	0.024058983	0.009679529	0.008893245	0.015683962264150943	0.007434285	0.004861744		0.003419801	0.009133684
LTBR	0.024983013641352636	0.033103448	0.054050979	0.032313907	0.030465756	0.033284360909873856	0.023218333	0.035444912	0.04686549	0.042266824	0.026286775372831195	0.023360076
CD27-AS1	0.033018868	0.03553719	0.036169244767970885	0.052395495323535025	0.035934868051656375	0.037539877	0.018983141	0.028414352	0.045909487	0.038384477	0.029643316195372752	0.043099496
TAPBPL	0.010514350667803353	0.00280112	0.010401188707280832	0.001757469	0.008573178	0.003273735	0.002522068	0.010338345864661654	0.001926782	0.001436782	0.000377929	0.000944287
MRPL51	0.008222141	0.010528081875760245	0.014575959674997953	0.012346844826365118	0.012163638	0.008460753	0.00992205	0.008037994	0.013284294317447749	0.017868228866840495	0.008727509	0.007767116
NCAPD2	0.008238929	0.014601327927610317	0.015814426	0.015066875219459253	0.005898382	0.010632861635220125	0.008858698	0.006472864	0.018212887148451404	0.016643842831560098	0.011110821	0.015022415
SCARNA10	0.002277904		1					1			0.000774593	
GAPDH	0.004282065	0.006743786	0.007815836	0.008604811	0.006569816	0.006335333	0.005261718	0.005326223	0.008434989	0.007285761	0.004490724	0.006280909
NOP2	0.01805641	0.022988505747126436	0.037331566	0.031083533337235847	0.038222698072805136	0.013324222753672703	0.02850827	0.015070066620721342	0.029816104	0.028921663	0.025621256	0.028892543859649122
CHD4	0.005110597	0.008494937	0.013302777933038959	0.013442709711563906	0.010626931184845072	0.006923366	0.005344335	0.007278246	0.014630950647838113	0.010291757152299122	0.007073537	0.008883505
COPS7A	0.005496067	0.00945495	0.008978873	0.021182360870402466	0.014460511679644048	0.006885413	0.003176154	0.009538003	0.017379214	0.005314685	0.008743169	0.009663075
MLF2	0.00325309	0.0077268	0.003861966	0.009701795	0.009362714	0.003559423	0.006831254	0.004128902	0.010159375198425297	0.006987549	0.007271987	0.011554264181781036
PTMS	0.005904582	0.002680965	0.004319654	0.002325581	0.006487696	0.001558711	0.003246753	0.003988772	0.005509642	0.00139795	0.005025126	0.016634050880626222
CDCA3	0.007006681	0.018630475	0.002527806	0.030265486725663718	0.030857967	0.016702692080958932	0.008145131	0.007177647	0.023050912035052627	0.003246753	0.006293789	0.023830734966592427
USP5	0.00447173	0.002247191	0.005563073	0.007426411	0.008031035	0.005336812	0.005019305	0.003010698	0.009473521	0.000795862	0.013359242166626184	0.002335609
TPI1	0.007105687	0.006926677	0.007053748	0.007783976	0.006457506	0.004733816	0.006345968	0.005250575	0.007929222	0.006230089	0.007370201	0.007827292
U47924.6	0.001567398	0.000988142	1	0.03816047	0.012345679012345678	0.003341377	0.004807692	0.006885759	0.02824344		0.012305699481865285	0.016786570743405275
DSTNP2	0.003795066	0.00245098	0.002398082	0.014171287738755391	0.011691633175009134	0.001403312	0.001166861	0.005070364	0.009912634	0.013177901672579827	0.003928171	0.006836992
ENO2	0.00475293	0.029603831084022637	0.017175793	0.014089418985840832	0.010596180717279925	0.009306519	0.004915637	0.007681212	0.010875277946230038	0.013469183	0.007213791	0.011453744
C12orf57	0.007085153	0.002796225	0.010879006340658387	0.006974582	0.006329823	0.007585952	0.006633885	0.007433468	0.006969464	0.010550843	0.009021663	0.005525407
PTPN6	0.001119821	0.00297619	0.005432511		0.004333694	0.010158472165786265	0.002302821	0.00869329		0.001006543	0.002918288	0.005108557
U47924.27	0.038713911	0.070121951	0.073906486		0.018316373728029602	0.035986581	0.019856358259400086	0.038898476		0.086760563	0.055983205	0.014801110083256245
PHB2	0.005048458	0.008472809	0.008023196	0.008950379	0.007551762	0.005831758	0.006463862	0.006758399	0.009246887	0.008935674	0.006000237	0.00771696
SCARNA12	0.001084599	1	0.001001502	0.001412429	1		0.003676471	0.001322751	0.001811594	0.001117943	0.00304878	
EMG1	0.012183081208787333	0.014870482890949792	0.021069405099150142	0.015412150740777567	0.015520937544661998	0.012484394506866416	0.013918477	0.009768028	0.023446963	0.019976218787158145	0.013156664797158348	0.014482003461552047
LPCAT3	0.006684492	0.012943262411347517	0.003213712	0.005257624	0.015188159040340524	0.010130357	0.011678701970223767	0.007497772	0.014039192746417082	0.008606557	0.006778512	0.006294005
CD163L1	0.006944444		0.00116144	0.009908537	0.001610306	0.001669449	0.001273885	0.001727116	0.006311881	0.003490401	1	0.011363636363636364
RP11-157G21.2	0.023562920766442258	0.013014608	0.039300768658566826	0.028775968556990456	0.037251495850221965	0.007317073	0.017796495041434587	0.016695059625212946	0.037915755	0.040753045404208196	0.014759638595765226	0.034269577
RP11-266K4.9	0.029381265122709988	0.036312849162011177	0.039014373716632446	0.019777503090234856	0.047504509921828024	0.009786788	0.030516432	0.014177909901669335	0.036410923276983094	0.026241799437675725	0.028042959427207637	0.025435073627844713
RIMKLB	0.002344666	0.005830904		0.004555809	0.001996008	0.006557377	0.025176233635448138	0.001835985	0.007726269		0.001287001	0.005913272
RP11-20D14.6	0.011378413524057216	0.020153551	0.018700787401574805	0.014699877501020826	0.004210526	0.004819277	0.004065041	0.009277667	0.014817009927396652	0.010152284	0.014652014652014652	0.019982624
M6PR	0.006572647	0.008356625	0.012488886131960383	0.011763660068744814	0.00813357	0.010476973069883839	0.006237867	0.009654202	0.013852542951416543	0.009428977	0.006448052	0.007410643
GABARAPL1	0.009493671	0.002793296		0.00952381		0.010228435049437436		0.006501951	1		0.003401361	0.017543859649122806
MAGOHB	0.008002286	0.00610687	0.00371185	0.009111085	0.007048363	0.005188441	0.004217088	0.005708926	0.002232499	0.003756708	0.008882399	0.007264297
YBX3	0.006394865	0.00992656	0.005524862	0.016196558995202153	0.011043582056912717	0.010444337116638494	0.007302186	0.009064901	0.014609689698074625	0.017301038	0.008065984	0.009250546
PRH1	0.035418583	0.032592218	0.075329567	0.057685104257710076	0.001545595	0.003584229	0.04	0.028483992467043313	0.06229097	0.052430366	0.042230422	0.047358190493019967
PRR4	0.001033058	0.125	1	0.022988505747126436	0.003472222			0.001633987	0.008325624		0.000830565	0.058047493
TAS2R12	0.000472367	0.079234973	0.001676446	0.065979381	0.001615509	0.002849003	1	0.000693963	0.054790419161676644	0.008130081	0.005964215	0.057692307692307696
TAS2R30	0.005464481	0.034482758620689655	0.001818182	0.023453532688361183		0.00143575		0.001899696	0.038241758	0.004991681	0.000518135	0.023277760301981754
SMIM10L1	0.015365703749231715	0.015447154471544716	0.020009881	0.023719587	0.018544319000720635	0.009961835	0.005921472	0.006364812	0.017503406351535477	0.017955801104972375	0.020377969460960835	0.015823235923022094
ETV6	0.004255319											
LRP6	0.016889051	0.036228518346493266	0.021667551779075943	0.036781609	0.018629020521030416	0.001807773	0.00185701	0.007238384	0.038837293450729705	0.017303044949250845	0.015630410050947223	0.031229504061349073
RP11-757G14.4	0.028700609396500886	0.039162728	0.056557007661108605	0.047467936004231125	0.034804329725228976	0.040345821325648415	0.033127278	0.026781159666723345	0.046542303	0.039975016	0.035003777	0.029695479
CREBL2	0.007178631	0.005418096	0.011192952050837666	0.013454984	0.008219292	0.004052298	0.005380514	0.003560685	0.011576106396123956	0.014070279240926473	0.004386127	0.011616161616161616
CDKN1B	0.033230036	0.036192469	0.073902693	0.054597205	0.050969792378293285	0.055774507358443505	0.035888245565664924	0.043067183	0.060683095	0.051635112	0.026384791871517536	0.037254732
APOLD1	0.023831347	0.00729927	0.004587156	0.041526845637583895	0.013628620102214651	0.15	0.003472222	0.004385965	0.034970857618651124	0.007389163	0.035220126	0.024324324324324326
DDX47	0.016359294822943658	0.026242869	0.020553893660137025	0.026737085327611817	0.028595636517686932	0.013515589	0.017247891224977968	0.015770263755939675	0.036140191169776965	0.017704104645917908	0.017818889970788704	0.020469799
RP11-392P7.1	0.007116013	0.008096353	0.006751677	0.006370364	0.006047315	0.004305953	0.005917791	0.004984477	0.008442504	0.005772828	0.005536791	0.006712345
RP11-392P7.2	0.010379198654283208	0.009457093	0.011991299868353272	0.014189846831617232	0.009458948	0.007374558	0.009515112	0.009895279	0.011367803447011368	0.012386990724433486	0.010106471468973548	0.00973659
GPRC5A	0.016199723648095236	0.014038929440389295	0.018499081605877724	0.025226018352351606	0.019350050848855212	0.01686363	0.011569614594531308	0.009655567	0.025858103	0.021225098	0.015153158364061408	0.015051166173185809
HEBP1	0.009857643	0.012571839	0.018347179022796173	0.012895286	0.011259366109708699	0.012340524240315473	0.007637475	0.008938017	0.010737005	0.012882040919424097	0.009623664	0.015304753
GSG1	0.040918880114860015	0.042118816	0.0562249	0.077534596	0.070810142	0.072245635	0.034165572	0.053703157	0.064014317	0.046018121	0.057520038	0.052080607
EMP1	0.015802405	0.019828337999724607	0.003174603	0.022137220649358472	0.019085886489201405	0.001267427	0.016270337922403004	0.008495478	0.017082708535473817	0.002777778	0.017334027882493247	0.01732406
ATF7IP	0.015338042381432895	0.017690875232774673	0.004576659	0.049594814	0.014487870619946091	0.003144654	0.004359198	0.000864803	0.033307513555383424	0.012820513	0.011135857461024499	0.021643557659790327
PLBD1	0.001768489	0.005777744	0.002145923	0.018208303	0.004823151	0.001666667	0.00275577	0.001284522	0.006105654		0.002631397	0.006822262
H2AFJ	0.005083799	0.001839926	0.00745716	0.004412924	0.005737454	0.004967016	0.00518196	0.006729073	0.002287927	0.006446626	0.010487086150112672	0.009089447
WBP11	0.010371860690994866	0.016505739	0.024707822974063806	0.022261005180000373	0.020753351	0.012413101020972105	0.011792717086834733	0.008095579	0.020365345343665204	0.019082921471718837	0.011760319408410881	0.016227801592161667
MGP	0.003130823	0.005630631	0.006950572	0.00483871	0.007610021	0.005221658	0.009005092	0.004459327	0.00947226	0.005276925	0.004051144	0.021008403
ARHGDIB	0.002099187	0.008152174	0.013506681112314916	0.006685669	0.002125399	0.007588841	0.00141844	0.00641395	0.007877393	0.003286119	0.005356186	0.007865524
EPS8	0.008168289	0.021709633649932156	0.033732057	0.027733075850230663	0.020833333333333332	0.024088847176599405	0.015545167953038374	0.019622785292436655	0.028562485327490415	0.018306982373855814	0.009873496	0.020167040130372786
STRAP	0.0074535	0.007918418	0.011922965	0.011041614421218782	0.010326642410367523	0.008500392	0.007085301	0.005490595	0.012601811243378709	0.009390529	0.008175875	0.010422873815932768
DERA	0.005977699	0.010451661067562523	0.009899913	0.010082208779277183	0.012976610060877924	0.015937202664129402	0.002883625	0.002937283	0.012692967409948542	0.009428162	0.005331627	0.007579928
MGST1	0.0060214	0.012631579	0.010742082421720886	0.019671671109863897	0.009966777	1	0.008501973		0.01671864	0.012619839561729603	0.006948174	0.009900683
PIK3C2G	0.005882353	0.025325615	1			0.002421308		0.00140056			1	0.019047619
PLEKHA5	0.011027946321803445	0.031104666	0.022662538699690402	0.049041929	0.021398151	0.021027892881439792	0.018073951434878586	0.015203729981755523	0.042969468456869594	0.017688679	0.006043701	0.030932586
AEBP2	0.011892712550607287	0.019360648	0.004933051	0.016888888888888887	0.018495428	0.004532803	0.011891891891891892	0.007253385	0.026234249122082214	0.013751375137513752	0.015931372549019607	0.018788232
RP11-841C19.3	1		0.004926108	1				1	0.002617801		0.002132196	0.007194245
PYROXD1	0.008605341	0.012720156555772993	0.009297773	0.029364589759407773	0.004941322	0.015486414191186822	0.002624672	0.016179791921211446	0.02260795	0.008325624	0.005919283	0.022025833
RECQL	0.007961509	0.006160027	0.008533984	0.015754503733132405	0.004047413	0.010699925032372385	0.004149378	0.007916279	0.015158755442285229	0.010524721738472022	0.007120162	0.007650916
GOLT1B	0.012998677677702653	0.021847498	0.038054968	0.030796200222680217	0.031715389	0.012944359	0.010644475	0.013779431200744041	0.028012524	0.009244017	0.015899543791499163	0.016901139474186772
LDHB	0.005446895	0.007805985	0.002392344	0.008669254	0.006339647	0.007334963	0.008033228	0.004183128	0.00913128	0.003144654	0.007085044	0.008094089
CMAS	0.00573506	0.009459599	0.011358075565972132	0.017442604489263137	0.014171534616925704	0.009743212	0.00821603	0.006693721	0.018370545955038998	0.00861133	0.006466359	0.010397395101013838
ETNK1	0.002298851		0.00152207			0.000711744	1	0.043333333333333335	1	0.00257732		0.005730659
BCAT1	0.003067485	0.006706776		0.004422958	0.002808989				0.00673712		0.00087108	0.006282649
C12orf77	0.026879768	0.025393600812595226	0.056955093099671415	0.046560403	0.037762736017100104	0.045833333	0.021588946	0.03828534	0.045051353874883286	0.016899339	0.029759093	0.027651169857186266
LYRM5	0.00280112		0.005154639		0.002066116		0.001980198	0.002859867	1	0.003184713		
KRAS	0.011519590414563038	0.021088258	0.033607561701382814	0.029554223791150153	0.024257571	0.014689454870420018	0.012477718360071301	0.019363762102351315	0.030497723	0.017374822	0.013337013	0.024456368257554362
RP11-877E17.2	0.019814814814814816	0.007359706	0.003717472	0.030418250950570342	0.016417189763399325	0.000289017	0.008718726	0.005032022	0.013035382		0.013422818791946308	0.024550635686102586
RASSF8	0.017708214326516623	0.033700042	0.00257732	0.039129525	0.037746072	0.027979981801637854	0.016383675901102176	0.014038876889848811	0.044694724362774156	0.01056338	0.025469595670168738	0.025580425413596553
BHLHE41	0.028680688336520075	0.032178218	0.028328611898016998	0.023312287518212724	0.007827789	0.003053435	0.002114165	0.012951969778737183	0.019770408163265307	0.003389831	0.023946037099494097	0.016498625114573784
SSPN	0.00435161	0.001733102		0.009146341	0.001706485	0.001464129	1	0.003430841	0.010879419764279238		0.006598553	0.008235294
ITPR2	0.007952286	0.004716981	0.008759797	0.011617775196049956	0.000865801	0.002478929	0.001752848	0.005129145	0.016308671439936355	0.020844661953960487	0.006563246	0.011470985155195682
INTS13	0.010338071616157405	0.013575949367088608	0.019305345	0.029301901	0.025534132	0.010504832222822499	0.015672913117546847	0.011265087170317389	0.023435114503816794	0.026477001349807912	0.008106543	0.014319179633565523
FGFR1OP2	0.019779575756589122	0.04187901	0.052621746170133266	0.056352418	0.042515500442869794	0.031897927	0.028107333386416116	0.025620612289208946	0.052713773	0.03827507	0.024518388791593695	0.035604007
TM7SF3	0.005644326	0.008020874	0.009360831	0.011594821453976384	0.011965005575092204	0.003131788	0.006581703	0.006692251	0.011807136	0.009007292	0.004671533	0.006963738
MED21	0.002849003	0.008196721	0.001122334	0.026902887			0.001923077	0.002847651	0.020121665886757137	0.002188184	1	0.029386892
RP11-582E3.6	0.009182736	0.009401286	0.011656952539550375	0.025540275049115914	0.002990431	0.0026712	0.002015113	0.005797556	0.021185795	0.007462687	0.001435544	0.018505192
STK38L	0.011640053723324877	0.02277294	0.069117647	0.031746031746031744	0.024818250188017046	0.013685239491691105	0.013342696629213483	0.010643015521064302	0.015605493133583021	0.021074099	0.01986014	0.026761819803746655
PPFIBP1	0.004741308	0.013151714419915453	0.009360374	0.026208378088077335	0.027032735	0.011737089201877934	0.009014423	0.006928406	0.013870002719608376	0.001404494	0.001777778	0.010523908
REP15	0.005347594	0.016144349477682812		0.02081448	0.00174216	1	0.00203666	0.001814882	0.002580645		0.005122951	0.034883721
RP11-1060J15.5	1	0.004672897			0.006369427		0.007042254					0.003311258
MRPS35	0.006967485	0.015860707740025376	0.016331572085363344	0.017144483175642027	0.017861214562590256	0.007976072	0.013073739653875094	0.005973343	0.021169552	0.019322004657983265	0.011186741639538325	0.015522902915519585
KLHL42	0.012565144	0.029853067	0.018840492	0.042501517911353974	0.032113298	0.020506668	0.018347939	0.018427067419855284	0.036861378	0.025996126987852825	0.018242542	0.025464758
PTHLH	0.014915254237288136	0.02819514	0.015151515151515152	0.008316008	0.017488076311605722	0.003676471	0.002531646	0.015384615384615385	0.006410256	0.005102041	0.004316547	0.028947368
CCDC91	0.008834898	0.014138326327856323	0.006152125	0.015036537380550871	0.005997001	0.005141388	0.024911032	0.002925878	0.025151778	0.014668901927912825	0.002883625	0.010113555713271823
FAR2	0.00082282	0.006622517	0.00110742			0.00776699		0.000957854		0.002298851	0.001745201	0.001814882
ERGIC2	0.014410738961637165	0.024123231931796163	0.022825898	0.047081796	0.018304960644334616	0.019675356615838663	0.010172626387176326	0.011604194989318315	0.029926669749620136	0.025081601099467447	0.019670051	0.016311915655460512
IPO8	0.006102984	0.008603187	0.007336692	0.009403115	0.004964328	0.003567379	0.005036298	0.004619786	0.011311740321787396	0.00745989	0.006351942	0.008179035
CAPRIN2	0.013934507813277595	0.036610004	0.006771054	0.046705646	0.008078995	0.001913876	0.001830664	0.002791811	0.047675666270336106	0.006588855	0.013261133826942204	0.032382161
DDX11	0.015175237865831626	0.012483574244415242	0.025442134657151724	0.036168892	0.030493079584775085	0.012490392006149115	0.010540184453227932	0.002705953	0.022720897615708276	0.009161577	0.017200317544323895	0.019287968
OVOS2	0.001008573	0.020661157		0.042154567	1				0.009975062		0.004674577	0.002785515
RP11-627K11.6	0.020584594	0.032648495	0.086983652	0.043854669	0.045899426257171784	0.035414725069897485	0.039089347	0.019028441983387868	0.051886792	0.062749415	0.016433272960197906	0.042613745625168266
FAM60A	0.020906441	0.031913464122547704	0.086753035	0.046452825	0.046198795	0.036741079	0.037950834	0.024649291	0.054745505	0.084721456	0.024231806460502745	0.040361544782251436
H3F3C	0.010737561367747122	0.012134655532359082	0.02573652	0.023224187	0.019853209336250913	0.021019257867543446	0.012722762136695723	0.014193606	0.022960429897410845	0.023191711814466307	0.017201492537313432	0.017420283268954024
KIAA1551	0.015295786	0.030000224	0.015619119	0.040592864	0.015204386839481556	0.027814394938043763	0.004741379	0.023783939	0.046644252	0.010463968410661401	0.016669654	0.031183146
BICD1	0.015071804350917106	0.02265625	1	0.020344288	0.037699681	0.002197802	0.018901358535144713	0.000531067	0.043356643356643354		0.019225410977988296	0.011776251226692836
RP11-843B15.4	0.006112809			0.052005944	0.004965243		0.006944444		0.002724796		0.016101694915254237	0.005839416
RP11-817I4.2	0.00096432	0.036363636		0.040330418			0.0025		0.046596859		0.013392857142857142	0.012406948
FGD4	0.019310256	0.025695931	0.001357773	0.003252033	0.022210085563444382	0.013816834303864479	0.005527407	0.00929692	0.009174312	0.015237526142814461	0.016186313345171423	0.022914946
DNM1L	0.008471126	0.015843223847640076	0.016526335	0.019190549961270332	0.012812381073195484	0.013757604117922321	0.010622477161674103	0.013426930017714939	0.019345806287387045	0.012079996420741802	0.008753723	0.014192388113062414
RP11-278C7.4	0.004025133	0.004370629	0.003730383	0.012533959002222771	0.011103535599493524	0.00166113	0.005859873	0.003900288	0.007938239	0.012884522467386052	0.00506156	0.006256207
YARS2	0.019913419913419914	0.022857142857142857	0.023510336441021483	0.037849462	0.028907398334149927	0.005212858	0.017236943658348342	0.019662921348314606	0.033644237	0.022476501838986515	0.027573529411764705	0.022373005684944068
PKP2	0.005450185	0.011053462666365893	0.002638522	0.017613168724279836	0.015729757607013926	0.001122334	0.003728561	0.000531444	0.018920745245680087		0.009498854	0.015926816
CPNE8	0.00232342	0.00872093		0.021273141					0.028699935746412508		0.008849558	0.00757166
KIF21A	0.004554656	0.012814194184327254	0.009953162	0.019900498	0.024821361	0.024918460534898892	0.014656144306651634	0.00558117	0.0325526	0.009874918	0.005166052	0.010338345864661654
GXYLT1	0.021500981033355133	0.037483064880325156	0.026426966	0.032074028	0.027876984	0.013249651324965132	0.014770241	0.011557244	0.027009661059733344	0.024183683	0.010048586572438163	0.030994279
YAF2	0.007302405	0.00952381	0.020281321557082108	0.029229406554472984	0.017977928088287645	0.000719166	0.006840391	0.0060015	0.034790366	0.017758985200845664	0.00304878	0.016625916870415647
